,index,binned,distance,position
840,7,,0.3639771,1428.571
841,8,,0.36206165,1632.653
842,9,,0.35402653,1836.735
843,10,,0.34080923,2040.816
844,11,,0.41198304,2244.898
845,12,,0.33156303,2448.98
846,13,,0.46166778,2653.061
847,14,,0.37610227,2857.143
848,15,,0.37169307,3061.224
849,16,,0.47089955,3265.306
850,17,,0.36329874,3469.388
851,18,,0.5520452,3673.469
852,19,,0.5059892,3877.551
853,20,,0.5144401,4081.633
854,21,,0.47652122,4285.714
855,22,,0.25989524,4489.796
856,23,,0.32079867,4693.878
857,24,,0.4257425,4897.959
858,25,,0.42536706,5102.041
859,26,,0.39043206,5306.122
860,27,,0.5040026,5510.204
861,28,,0.6362433,5714.286
862,29,,0.4864004,5918.367
863,30,,0.4093087,6122.449
864,31,,0.6141974,6326.531
865,32,,0.16666666,6530.612
866,33,,0.7916665,6734.694
867,34,,0.5659722,6938.776
868,35,,0.16666666,7142.857
869,36,,0.44444454,7346.939
870,37,,0.40972227,7551.02
871,38,,0.40310848,7755.102
872,39,,0.54232806,7959.184
873,40,,0.537037,8163.265
874,41,,,8367.347
875,42,,,8571.429
876,43,,,8775.51
877,44,,,8979.592
878,45,,,9183.673
879,46,,,9387.755
880,47,,,9591.837
881,48,,,9795.918
882,0,,0.5255181,0.0
883,1,,0.5853776,204.082
884,2,,0.5344246,408.163
885,3,,0.4811336,612.245
886,4,,0.5012677,816.327
887,5,,0.5670853,1020.408
888,6,,0.5179378,1224.49
889,7,,0.59440166,1428.571
890,8,,0.4720055,1632.653
891,9,,0.4427773,1836.735
892,10,,0.44523576,2040.816
893,11,,0.48359948,2244.898
894,12,,0.5085085,2448.98
895,13,,0.40351263,2653.061
896,14,,0.42045686,2857.143
897,15,,0.30928573,3061.224
898,16,,0.3072432,3265.306
899,17,,0.42182067,3469.388
900,18,,0.3098763,3673.469
901,19,,0.37340778,3877.551
902,20,,0.3494152,4081.633
903,21,,0.33551735,4285.714
904,22,,0.27725068,4489.796
905,23,,0.34936064,4693.878
906,24,,0.3599537,4897.959
907,25,,0.38626787,5102.041
908,26,,0.3668546,5306.122
909,27,,0.39607385,5510.204
