,index,binned,distance,position
90691,7,,0.36064526,7070707.071
90692,8,,0.35591862,8080808.081
90693,9,,0.35224617,9090909.091
90694,10,,0.3565665,10101010.101
90695,11,,0.35364977,11111111.111
90696,12,,0.3524201,12121212.121
90697,13,,0.3416053,13131313.131
90698,14,,0.34334016,14141414.141
90699,15,,0.34424508,15151515.152
90700,16,,0.34824017,16161616.162
90701,17,,0.34374815,17171717.172
90702,18,,0.34423134,18181818.182
90703,19,,0.34281245,19191919.192
90704,20,,0.34810594,20202020.202
90705,21,,0.34180814,21212121.212
90706,22,,0.34672055,22222222.222
90707,23,,0.35036343,23232323.232
90708,24,,0.35284683,24242424.242
90709,25,,0.36410314,25252525.253
90710,26,,0.37000915,26262626.263
90711,27,,0.3686131,27272727.273
90712,28,,0.37476644,28282828.283
90713,29,,0.3751233,29292929.293
90714,30,,0.37549838,30303030.303
90715,31,,0.3722897,31313131.313
90716,32,,0.36801833,32323232.323
90717,33,,0.3669468,33333333.333
90718,34,,0.3768515,34343434.343
90719,35,,0.36627382,35353535.354
90720,36,,0.37081,36363636.364
90721,37,,0.36733773,37373737.374
90722,38,,0.36872745,38383838.384
90723,39,,0.37342337,39393939.394
90724,40,,0.37636623,40404040.404
90725,41,,0.3741155,41414141.414
90726,42,,0.36607367,42424242.424
90727,43,,0.3669988,43434343.434
90728,44,,0.36330384,44444444.444
90729,45,,0.35750806,45454545.455
90730,46,,0.35444808,46464646.465
90731,47,,0.35072413,47474747.475
90732,48,,0.35102743,48484848.485
90733,49,,0.35270748,49494949.495
90734,50,,0.34969172,50505050.505
90735,51,,0.34292638,51515151.515
90736,52,,0.33962163,52525252.525
90737,53,,0.34063044,53535353.535
90738,54,,0.3357443,54545454.545
90739,55,,0.34595853,55555555.556
90740,56,,0.3454161,56565656.566
90741,57,,0.3440445,57575757.576
90742,58,,0.34169784,58585858.586
90743,59,,0.34894764,59595959.596
90744,60,,0.34218928,60606060.606
90745,61,,0.3416741,61616161.616
90746,62,,0.34096175,62626262.626
90747,63,,0.34037238,63636363.636
90748,64,,0.33437237,64646464.646
90749,65,,0.339246,65656565.657
90750,66,,0.32929802,66666666.667
90751,67,,0.33255407,67676767.677
90752,68,,0.33977333,68686868.687
90753,69,,0.33586216,69696969.697
90754,70,,0.3475722,70707070.707
90755,71,,0.3527333,71717171.717
90756,72,,0.34854835,72727272.727
90757,73,,0.33811662,73737373.737
90758,74,,0.34936523,74747474.747
90759,75,,0.3549172,75757575.758
90760,76,,0.35337958,76767676.768
90761,77,,0.3542155,77777777.778
90762,78,,0.36256644,78787878.788
