,index,binned,distance,position
1303,85,,0.1462114,488505.747
1304,86,,0.14581154,494252.874
1305,0,,0.35699207,0.0
1306,1,,0.28234833,5747.126
1307,2,,0.25407872,11494.253
1308,3,,0.2259654,17241.379
1309,4,,0.20551762,22988.506
1310,5,,0.19285436,28735.632
1311,6,,0.18902323,34482.759
1312,7,,0.18211392,40229.885
1313,8,,0.17699894,45977.011
1314,9,,0.17536487,51724.138
1315,10,,0.17549782,57471.264
1316,11,,0.17360884,63218.391
1317,12,,0.16621995,68965.517
1318,13,,0.16210786,74712.644
1319,14,,0.16315891,80459.77
1320,15,,0.16410755,86206.897
1321,16,,0.15997516,91954.023
1322,17,,0.1621904,97701.149
1323,18,,0.15809627,103448.276
1324,19,,0.15253146,109195.402
1325,20,,0.15682961,114942.529
1326,21,,0.15147966,120689.655
1327,22,,0.14941561,126436.782
1328,23,,0.1501059,132183.908
1329,24,,0.1487394,137931.034
1330,25,,0.15088464,143678.161
1331,26,,0.1576506,149425.287
1332,27,,0.15923531,155172.414
1333,28,,0.1614407,160919.54
1334,29,,0.15545791,166666.667
1335,30,,0.14791854,172413.793
1336,31,,0.14511383,178160.92
1337,32,,0.14514557,183908.046
1338,33,,0.1498425,189655.172
1339,34,,0.1554033,195402.299
1340,35,,0.15982164,201149.425
1341,36,,0.154912,206896.552
1342,37,,0.14505033,212643.678
1343,38,,0.14747173,218390.805
1344,39,,0.1412479,224137.931
1345,40,,0.13233851,229885.057
1346,41,,0.1369196,235632.184
1347,42,,0.14430441,241379.31
1348,43,,0.1443918,247126.437
1349,44,,0.14279525,252873.563
1350,45,,0.14993955,258620.69
1351,46,,0.15433799,264367.816
1352,47,,0.14522552,270114.943
1353,48,,0.14237246,275862.069
1354,49,,0.13328552,281609.195
1355,50,,0.12653886,287356.322
1356,51,,0.1268389,293103.448
1357,52,,0.12918437,298850.575
1358,53,,0.12867552,304597.701
1359,54,,0.13186845,310344.828
1360,55,,0.12973768,316091.954
1361,56,,0.12272124,321839.08
1362,57,,0.117929064,327586.207
1363,58,,0.11538006,333333.333
1364,59,,0.11401348,339080.46
1365,60,,0.11422765,344827.586
1366,61,,0.11933221,350574.713
1367,62,,0.11922498,356321.839
1368,63,,0.1236076,362068.966
1369,64,,0.12631738,367816.092
1370,65,,0.122016266,373563.218
1371,66,,0.11190558,379310.345
1372,67,,0.104849644,385057.471
1373,68,,0.10500318,390804.598
1374,69,,0.10645202,396551.724
1375,70,,0.117613055,402298.851
1376,71,,0.122273415,408045.977
1377,72,,0.13585524,413793.103
1378,73,,0.13985491,419540.23
1379,74,,0.16282006,425287.356
1380,75,,0.16444932,431034.483
1381,76,,0.16398747,436781.609
1382,77,,0.17474648,442528.736
1383,78,,0.18663782,448275.862
1384,79,,0.20386384,454022.989
1385,80,,0.21927367,459770.115
1386,81,,0.22680439,465517.241
1387,82,,0.24679644,471264.368
1388,83,,0.23497042,477011.494
1389,84,,0.223089,482758.621
1390,85,,0.23104024,488505.747
1391,86,,0.18972789,494252.874
1392,0,,0.44478837,0.0
1393,1,,0.35870153,5747.126
1394,2,,0.31756708,11494.253
1395,3,,0.2969348,17241.379
1396,4,,0.2805366,22988.506
1397,5,,0.2624584,28735.632
1398,6,,0.27050245,34482.759
1399,7,,0.27194208,40229.885
1400,8,,0.2585042,45977.011
1401,9,,0.24892972,51724.138
1402,10,,0.24256478,57471.264
1403,11,,0.24470897,63218.391
1404,12,,0.25121918,68965.517
1405,13,,0.25194222,74712.644
1406,14,,0.24362546,80459.77
1407,15,,0.23174258,86206.897
1408,16,,0.22730039,91954.023
1409,17,,0.20761353,97701.149
1410,18,,0.20196532,103448.276
1411,19,,0.21369837,109195.402
1412,20,,0.21142167,114942.529
1413,21,,0.21060215,120689.655
1414,22,,0.20696467,126436.782
1415,23,,0.20458317,132183.908
1416,24,,0.20238201,137931.034
1417,25,,0.2011538,143678.161
1418,26,,0.19825856,149425.287
1419,27,,0.19861415,155172.414
1420,28,,0.19829085,160919.54
1421,29,,0.1973561,166666.667
1422,30,,0.18657854,172413.793
1423,31,,0.17849524,178160.92
1424,32,,0.16492376,183908.046
1425,33,,0.17125444,189655.172
1426,34,,0.17045017,195402.299
1427,35,,0.16359769,201149.425
1428,36,,0.16896786,206896.552
1429,37,,0.1828301,212643.678
1430,38,,0.1570131,218390.805
1431,39,,0.15391205,224137.931
1432,40,,0.16229598,229885.057
1433,41,,0.15918061,235632.184
1434,42,,0.15709198,241379.31
1435,43,,0.16254312,247126.437
1436,44,,0.1472412,252873.563
1437,45,,0.14284492,258620.69
1438,46,,0.1449897,264367.816
1439,47,,0.13904357,270114.943
1440,48,,0.13806444,275862.069
1441,49,,0.1459515,281609.195
1442,50,,0.15499604,287356.322
1443,51,,0.16041689,293103.448
1444,52,,0.14600267,298850.575
1445,53,,0.14796202,304597.701
1446,54,,0.15165563,310344.828
1447,55,,0.15091819,316091.954
1448,56,,0.1463143,321839.08
1449,57,,0.14629728,327586.207
1450,58,,0.14370579,333333.333
1451,59,,0.14440513,339080.46
1452,60,,0.14289339,344827.586
1453,61,,0.14063852,350574.713
1454,62,,0.14589156,356321.839
1455,63,,0.14633508,362068.966
1456,64,,0.14603959,367816.092
1457,65,,0.15371361,373563.218
1458,66,,0.16150469,379310.345
1459,67,,0.16677034,385057.471
1460,68,,0.16917151,390804.598
1461,69,,0.15883581,396551.724
1462,70,,0.15827678,402298.851
1463,71,,0.16510928,408045.977
1464,72,,0.15935598,413793.103
1465,73,,0.16201499,419540.23
1466,74,,0.16734184,425287.356
1467,75,,0.15827951,431034.483
1468,76,,0.17908478,436781.609
1469,77,,0.18261343,442528.736
1470,78,,0.18108937,448275.862
1471,79,,0.16997276,454022.989
1472,80,,0.17359644,459770.115
1473,81,,0.19476576,465517.241
1474,82,,0.20685647,471264.368
1475,83,,0.2078281,477011.494
1476,84,,0.21452518,482758.621
1477,85,,0.21465854,488505.747
1478,86,,0.23412533,494252.874
1479,0,,0.39359793,0.0
1480,1,,0.32351577,5747.126
1481,2,,0.29122734,11494.253
1482,3,,0.27221984,17241.379
1483,4,,0.26268226,22988.506
1484,5,,0.25736344,28735.632
1485,6,,0.2378209,34482.759
1486,7,,0.22103359,40229.885
1487,8,,0.20838624,45977.011
1488,9,,0.20243058,51724.138
1489,10,,0.2080037,57471.264
1490,11,,0.19289112,63218.391
1491,12,,0.19214687,68965.517
1492,13,,0.18572083,74712.644
1493,14,,0.18235771,80459.77
1494,15,,0.1717694,86206.897
1495,16,,0.15838997,91954.023
1496,17,,0.14905888,97701.149
1497,18,,0.13687658,103448.276
1498,19,,0.1375914,109195.402
1499,20,,0.12980281,114942.529
1500,21,,0.12977788,120689.655
1501,22,,0.12497455,126436.782
1502,23,,0.12048671,132183.908
1503,24,,0.11650822,137931.034
1504,25,,0.116188996,143678.161
1505,26,,0.11830403,149425.287
1506,27,,0.12481102,155172.414
1507,28,,0.12273956,160919.54
1508,29,,0.12250505,166666.667
1509,30,,0.12559955,172413.793
1510,31,,0.12235307,178160.92
1511,32,,0.12095191,183908.046
1512,33,,0.11954477,189655.172
1513,34,,0.121629685,195402.299
1514,35,,0.12716958,201149.425
